County,Sub-county,January 2019,February 2019,March 2019,April 2019,May 2019,June 2019,July 2019,August 2019,September 2019,October 2019,November 2019,December 2019,January 2020,February 2020,March 2020,April 2020,May 2020,June 2020,July 2020,August 2020,September 2020,October 2020,November 2020,December 2020,January 2021,February 2021,March 2021,April 2021,May 2021,June 2021,July 2021,August 2021,September 2021,October 2021,November 2021,December 2021,January 2022,February 2022,March 2022,April 2022,May 2022,June 2022,July 2022,August 2022,September 2022,October 2022,November 2022,December 2022,January 2023,February 2023,March 2023,April 2023,May 2023,June 2023,July 2023,August 2023,September 2023
Taita Taveta County,Taveta Sub County,47.44558334350586,39.10378646850586,37.19376754760742,48.03367614746094,71.04603576660156,69.3785171508789,49.57590866088867,38.55988693237305,35.32984161376953,59.30238342285156,99.398193359375,90.30754852294922,87.14286804199219,90.50473022460938,79.60655212402344,92.66944885253906,99.8915023803711,67.7252426147461,50.11602020263672,42.80667495727539,44.106201171875,42.24006652832031,61.142578125,75.65010833740234,65.84632873535156,55.61568832397461,49.75364685058594,75.17698669433594,70.32232666015625,48.3463020324707,39.07801055908203,36.82433319091797,36.65774154663086,35.050785064697266,36.36167144775391,51.05850982666016,51.15419769287109,46.37276077270508,53.39022445678711,57.58845901489258,71.48619842529297,48.668060302734375,39.27188491821289,34.784393310546875,32.847835540771484,34.55306625366211,46.72429275512695,52.72021484375,38.30376052856445,28.96202850341797,27.354419708251957,40.849082946777344,65.48897552490234,45.982452392578125,34.417213439941406,32.545799255371094,30.368484497070312
Busia County,Teso North Sub County,86.57884216308594,72.34729766845703,75.05841064453125,78.84638977050781,108.20154571533205,108.51302337646484,106.93318939208984,100.25080871582033,109.87342834472656,103.08473205566406,105.35055541992188,104.81871795654295,104.94387817382812,102.3753662109375,99.2056884765625,90.06330108642578,109.6666488647461,107.68939971923828,96.06918334960938,95.46852111816406,108.19908905029295,110.26219940185548,126.50769805908205,113.55522918701172,99.48016357421876,88.49811553955078,82.62389373779297,92.59402465820312,114.493896484375,117.48064422607422,96.82684326171876,91.9263687133789,95.96894073486328,115.9579849243164,108.78900909423828,88.30196380615234,78.68350982666016,84.68058776855469,90.61962127685548,89.1656494140625,111.12564086914062,110.8589324951172,104.17664337158205,95.82560729980467,113.75147247314452,121.82144165039062,107.6594696044922,99.72151184082033,101.4553451538086,70.86970520019531,63.78984451293945,93.72567749023438,125.7489242553711,116.66739654541016,99.4384536743164,100.3204116821289,106.96126556396484
Busia County,Teso South Sub County,86.11093139648438,69.31497192382812,68.88743591308594,76.25308990478516,99.10710144042967,101.5694808959961,97.20467376708984,95.64138793945312,106.43872833251952,103.99637603759766,100.4499053955078,96.26431274414062,95.9441909790039,97.70667266845705,96.03836059570312,85.57068634033203,96.98501586914062,98.9682388305664,88.37890625,87.49986267089844,108.2490692138672,111.19664001464844,118.89657592773438,103.86176300048828,94.83251953125,84.30133056640625,82.14564514160156,89.13209533691406,103.88105010986328,105.4912567138672,92.41758728027344,86.135986328125,93.01470947265624,111.16763305664062,103.84607696533205,87.43435668945312,77.96928405761719,81.3080062866211,89.38908386230469,84.99279022216797,100.01179504394533,100.15982055664062,97.6936492919922,89.37875366210938,105.03070068359376,114.0456771850586,98.77668762207033,92.64685821533205,98.16781616210938,71.50128936767578,62.32393646240234,87.99004364013672,115.85774230957033,107.21095275878906,93.50982666015624,96.69671630859376,102.4827117919922
Nyeri County,Tetu Sub County,184.6881561279297,171.6830596923828,168.52386474609375,153.53196716308594,154.754150390625,126.13641357421876,141.4375,143.97552490234375,163.31512451171875,152.78073120117188,142.46768188476562,141.53787231445312,154.78321838378906,170.8082733154297,167.3913116455078,135.7845458984375,177.3361358642578,144.79742431640625,142.59103393554688,144.86036682128906,167.01589965820312,169.55575561523438,176.935302734375,176.23971557617188,180.89096069335935,166.1626739501953,173.27101135253906,167.70152282714844,148.99708557128906,152.45472717285156,113.76033020019533,125.62094116210938,143.5610809326172,148.56517028808594,159.99656677246094,140.94432067871094,163.2169647216797,160.47760009765625,177.95394897460938,160.4508514404297,160.31687927246094,140.8713836669922,131.2893524169922,127.71514892578124,159.01715087890625,177.9149932861328,148.85464477539062,155.2327423095703,184.65963745117188,168.80369567871094,140.84805297851562,138.04910278320312,173.0792694091797,150.3722686767578,140.21568298339844,168.75308227539062,165.2451934814453
Kiambu County,Thika Town Sub County,113.5577621459961,93.58753967285156,72.05155181884766,69.42890930175781,89.98974609375,82.9867935180664,79.18486785888672,64.83936309814453,67.06026458740234,77.57540130615234,108.2051010131836,109.5796356201172,114.77799987792967,115.5078125,108.37126922607422,104.66957092285156,116.16169738769533,100.80309295654295,90.17572784423828,76.43869018554688,75.93396759033203,73.41165161132812,112.29666137695312,121.42063903808594,116.41712188720705,96.73419189453124,91.10980987548828,106.09474182128906,99.40465545654295,95.7149658203125,74.10743713378906,63.81532669067383,62.18181610107422,66.13949584960938,81.59056854248047,93.20624542236328,110.56893157958984,91.5848617553711,83.50096893310547,90.04166412353516,105.79471588134766,91.05079650878906,76.12163543701172,66.01454162597656,64.97611999511719,64.19483184814453,90.45779418945312,108.69329833984376,106.91455841064452,77.35043334960938,66.09063720703125,84.79942321777344,112.3159637451172,88.5392837524414,68.14511108398438,64.80229187011719,61.83956909179688
Meru County,Tigania East Sub County,83.42774963378906,66.67424011230469,55.14730453491211,54.09466171264648,74.92030334472656,68.69322967529297,56.15682220458984,50.32406997680664,51.81083679199219,66.87301635742188,104.5791015625,119.97816467285156,110.12263488769533,107.2249755859375,90.88721466064452,101.38591003417967,118.436767578125,83.3095703125,68.6732177734375,62.948768615722656,60.87434387207031,63.58218765258789,94.64860534667967,86.58534240722656,90.6786117553711,70.26792907714844,67.40933227539062,74.91606140136719,84.15524291992188,77.1767807006836,54.042327880859375,50.0338134765625,48.54922866821289,50.63618850708008,70.36322784423828,90.92408752441406,92.96844482421876,75.73179626464844,65.13286590576172,68.4647445678711,77.15985870361328,64.57974243164062,54.612552642822266,49.81406784057617,51.38933563232422,55.40126800537109,91.67691802978516,102.40513610839844,94.8503875732422,69.40987396240234,59.755348205566406,98.64903259277344,114.23178100585938,81.48353576660156,62.206241607666016,57.55583190917969,54.059356689453125
Meru County,Tigania West Sub County,118.02960968017578,90.37284088134766,68.8873291015625,62.98382186889648,80.60279846191406,77.76145935058594,61.0877685546875,51.29093551635742,51.2064323425293,64.32521057128906,113.15020751953124,127.54053497314452,124.8629379272461,132.98561096191406,118.8816909790039,115.78797149658205,141.016845703125,104.55584716796876,84.82879638671875,75.28636169433594,68.56419372558594,61.26886749267578,92.41719818115234,113.94625091552734,127.433349609375,94.7312240600586,81.04435729980469,91.83049774169922,105.412109375,96.6317138671875,62.35236358642578,55.43865966796875,53.02956771850586,50.17017364501953,82.80974578857422,115.59656524658205,124.96629333496094,97.72572326660156,78.79580688476562,77.52389526367188,88.39068603515625,72.27828979492188,57.06262969970703,47.017189025878906,50.20709991455078,52.51736831665039,85.58360290527344,124.96073150634766,128.4832305908203,87.90579223632812,66.9412841796875,104.55723571777344,130.46873474121094,94.49279022216795,66.5657958984375,60.076168060302734,54.50982284545898
Nandi County,Tinderet Sub County,145.74412536621094,123.8507843017578,115.74539184570312,103.97053527832033,130.56138610839844,133.6574249267578,147.2881317138672,142.89027404785156,150.46238708496094,133.48277282714844,137.37759399414062,128.32850646972656,143.6407470703125,149.29080200195312,141.9296417236328,118.9781265258789,141.73965454101562,131.47718811035156,137.8478546142578,139.3712158203125,151.0868682861328,142.58096313476562,163.65365600585938,157.1020050048828,155.87005615234375,135.62857055664062,134.28773498535156,128.4937744140625,137.0899658203125,148.9881591796875,139.4504852294922,140.69619750976562,131.11843872070312,141.8895263671875,149.68453979492188,129.15003967285156,127.9940185546875,139.50286865234375,145.9264373779297,127.85579681396484,132.06602478027344,141.47039794921875,141.07757568359375,139.9270477294922,154.7383270263672,154.77696228027344,138.27420043945312,135.28172302246094,154.3778076171875,126.72601318359376,111.00493621826172,129.11663818359375,157.21826171875,147.13894653320312,143.25839233398438,146.65951538085938,147.1732177734375
Bungoma County,Tongaren Sub County,101.78826904296876,83.32072448730469,66.74466705322266,64.25495147705078,109.59397888183594,135.07102966308594,146.62477111816406,130.79103088378906,137.88516235351562,125.00223541259766,125.94851684570312,125.19952392578124,135.52195739746094,133.4267120361328,119.2453384399414,100.48873138427734,144.13796997070312,132.51950073242188,121.51012420654295,115.07218933105467,123.26895141601562,132.16567993164062,155.3209686279297,135.75433349609375,119.6768569946289,99.630859375,95.5118637084961,105.0521011352539,132.335693359375,154.7246551513672,129.43731689453125,128.1018524169922,111.4970474243164,131.2603302001953,141.9735107421875,117.79199981689452,96.28116607666016,92.9522933959961,93.93692779541016,87.28319549560547,127.53164672851562,139.31027221679688,128.04049682617188,122.3878173828125,137.80245971679688,146.144287109375,121.92335510253906,116.0372314453125,115.39732360839844,84.13526916503906,80.04048919677734,108.07117462158205,153.4991455078125,148.45726013183594,138.12754821777344,140.998291015625,133.6160888671875
Uasin Gishu County,Turbo Sub County,87.5842514038086,70.38658905029297,57.61660385131836,51.91676330566406,86.4341049194336,113.7733917236328,137.41033935546875,128.2098388671875,133.5292205810547,122.48844146728516,120.1969985961914,112.49124908447266,119.21245574951172,115.93997192382812,102.05168914794922,84.56991577148438,113.44831085205078,116.09677124023438,117.6191864013672,116.79792785644533,125.5681381225586,122.74571228027344,138.5391845703125,109.76181030273438,90.5075225830078,79.80938720703125,72.6871109008789,78.34606170654297,105.9979019165039,127.6894989013672,117.82091522216795,126.9526824951172,111.87982177734376,130.69944763183594,119.18075561523438,93.43001556396484,79.7882080078125,83.50044250488281,77.43745422363281,63.50606155395508,101.07269287109376,121.90003967285156,123.6515884399414,119.4272232055664,136.70779418945312,129.07240295410156,102.216796875,91.00363159179688,100.59734344482422,70.1609878540039,67.08918762207031,91.28187561035156,123.8246841430664,127.45387268066406,131.0886993408203,136.36767578125,126.59329986572266
Turkana County,Turkana Central Sub County,2.29518985748291,1.6749980449676514,1.778401017189026,2.69141149520874,3.983269453048706,4.428907871246338,4.348496913909912,3.8890223503112793,3.11470365524292,3.3246960639953613,4.501870155334473,5.43329668045044,3.9459402561187744,4.050477027893066,4.081684589385986,5.039390563964844,6.073145389556885,5.230408668518066,4.8230814933776855,4.335683822631836,3.661851644515991,3.486215591430664,3.865212917327881,2.740695714950561,2.7536497116088867,2.1280879974365234,2.431419610977173,3.263779401779175,4.523061752319336,4.569968700408936,3.7878241539001465,3.5007729530334477,2.931425094604492,2.7565114498138428,3.0073792934417725,3.050455331802368,2.6856415271759038,2.834516286849976,2.425244808197021,2.6855363845825195,3.5988128185272217,3.4065067768096924,3.425992012023926,3.3233096599578857,3.242100954055786,3.103933811187744,3.5624568462371826,2.8658735752105717,2.1791815757751465,1.6380547285079956,2.668569326400757,3.9842495918273926,4.75303316116333,3.8658738136291504,3.4852468967437744,3.216737508773804,2.788064956665039
Turkana County,Turkana East Sub County,10.699442863464355,7.665965557098389,6.595398902893066,8.497020721435547,12.23688507080078,20.893468856811523,24.585081100463867,22.72195625305176,17.032642364501953,16.48263931274414,22.9818115234375,28.125844955444336,17.737743377685547,18.6976375579834,16.376911163330078,26.442028045654297,39.62005233764648,29.66210556030273,26.68489646911621,30.11134147644043,24.53507232666016,19.431509017944336,20.98817253112793,13.559314727783203,10.749483108520508,8.84219741821289,9.46739387512207,11.415040016174316,19.7572078704834,16.762147903442383,14.579964637756348,15.473766326904297,15.739188194274902,15.975951194763184,11.61719036102295,10.557662010192873,9.642647743225098,9.37546157836914,8.115405082702637,9.756546974182127,16.814897537231445,14.747918128967283,14.074164390563965,17.79889678955078,17.73377799987793,11.962891578674316,13.70637321472168,10.835685729980469,9.64686107635498,7.304243087768555,10.9821195602417,16.93196678161621,20.83513641357422,14.103412628173828,11.326358795166016,10.644747734069824,10.35595417022705
Turkana County,Turkana North Sub County,11.144039154052734,6.91820240020752,7.794975757598877,12.794663429260254,20.71190071105957,23.492616653442383,23.55484962463379,25.62091445922852,18.11443901062012,24.11492919921875,33.40973281860352,41.0721549987793,29.148590087890625,27.57648086547852,27.5393123626709,36.37425231933594,41.7409782409668,30.817516326904297,32.19125747680664,31.33927726745605,23.104900360107425,29.54258346557617,35.935577392578125,21.99692726135254,13.983735084533691,8.681514739990234,10.510717391967772,16.46015739440918,31.3741512298584,26.058765411376957,19.197175979614254,22.2108154296875,18.35020065307617,15.885863304138184,13.366313934326172,11.318674087524414,9.721147537231444,10.21359634399414,9.264349937438965,13.490346908569336,32.71192169189453,27.049474716186523,18.842044830322266,18.62213897705078,15.71820068359375,15.16467571258545,17.739437103271484,14.165913581848145,10.078444480895996,4.98140287399292,15.770906448364258,31.877735137939453,43.14484024047852,27.40380096435547,17.91029930114746,15.93500518798828,14.48458480834961
Turkana County,Turkana South Sub County,7.07858419418335,4.889898300170898,4.529031276702881,6.233326435089111,9.630236625671388,15.299761772155762,16.561872482299805,16.624767303466797,12.854361534118652,13.958829879760742,17.19500732421875,20.83585929870605,14.216054916381836,15.107852935791016,14.875479698181152,20.100515365600582,29.456514358520508,22.629165649414062,20.343429565429688,24.28370857238769,19.296396255493164,15.847200393676758,17.243087768554688,11.172693252563477,7.918688774108887,6.042598247528076,6.119002342224121,9.172616004943848,15.205164909362791,12.09380340576172,10.587419509887695,11.5084810256958,10.842162132263184,11.093626976013184,8.316219329833984,7.5427632331848145,6.018267631530762,5.611095428466797,4.934559345245361,6.765737533569336,12.812091827392578,11.73367404937744,11.02397918701172,13.370296478271484,12.172497749328612,8.24126148223877,9.466782569885254,7.406949043273926,6.108660697937012,4.48918342590332,7.940613269805908,13.509949684143066,17.032859802246094,11.50334358215332,8.827247619628906,7.864630699157715,7.1637139320373535
Turkana County,Turkana West Sub County,14.173269271850586,11.08464241027832,13.27109146118164,19.799331665039062,39.45644378662109,44.33702087402344,42.92924118041992,45.45326232910156,40.77555084228516,51.68145751953125,57.725730895996094,59.6162109375,40.805458068847656,39.88074493408203,40.534515380859375,53.99528503417969,67.1154556274414,51.98574066162109,59.16257095336914,71.41779327392578,58.890586853027344,60.54776382446289,67.09046173095703,43.66305160522461,28.2069149017334,16.87598991394043,17.580862045288086,31.32382583618164,62.1674919128418,51.3350944519043,35.88040542602539,41.19913482666016,38.40010833740234,36.411598205566406,26.5012149810791,21.58927345275879,17.237688064575195,16.184335708618164,15.483721733093262,20.941051483154297,52.120975494384766,49.04371643066406,38.29936599731445,41.90644073486328,36.58616256713867,28.12974548339844,30.878074645996094,23.91791534423828,16.359394073486328,9.789216995239258,20.586536407470703,36.20574951171875,58.70127487182617,44.39697265625,32.0051383972168,28.28750991821289,26.1011905670166
Siaya County,Ugenya Sub County,89.13136291503906,70.29235076904297,73.02660369873047,81.38533020019531,107.28560638427734,111.1298370361328,102.80396270751952,98.01229095458984,109.47341918945312,107.28347778320312,112.92037200927734,110.65673065185548,113.711181640625,112.16232299804688,109.45372772216795,99.35963439941406,112.41452026367188,112.98674774169922,104.8566665649414,96.09380340576172,111.55558013916016,116.62171936035156,130.3115997314453,117.7719268798828,114.00643157958984,91.7129898071289,86.65276336669922,94.14649963378906,116.32411193847656,120.74547576904295,104.6684799194336,94.5375747680664,100.02832794189452,123.84563446044922,119.01327514648438,104.87444305419922,94.6854476928711,91.7869873046875,96.35631561279295,88.63800048828125,107.4661865234375,112.25275421142578,104.49275970458984,97.8586883544922,111.68363189697266,122.77278137207033,105.703369140625,104.99327850341795,103.93043518066406,72.03218078613281,66.21809387207031,99.70704650878906,134.149169921875,122.76785278320312,111.9140625,104.45903778076172,107.25650787353516
Siaya County,Ugunja Sub County,93.5491180419922,71.6763687133789,73.4415054321289,81.56613159179688,112.32003021240234,115.08710479736328,111.5904541015625,103.05231475830078,110.74838256835938,108.18465423583984,111.7583465576172,108.48342895507812,109.35552978515624,107.27203369140624,105.89703369140624,96.7239990234375,111.64524841308594,111.82872772216795,105.65773010253906,96.59225463867188,111.06845092773438,116.07396697998048,130.92298889160156,117.4853973388672,116.14247131347656,90.78738403320312,83.83435821533203,92.1166534423828,114.6903076171875,120.41058349609376,103.08226776123048,93.83769989013672,98.60824584960938,121.49918365478516,116.11493682861328,103.31835174560548,93.23507690429688,90.19534301757812,92.50688934326172,88.19600677490234,106.11754608154295,113.84883880615234,112.82012939453124,100.54207611083984,109.44355010986328,119.81620025634766,105.44285583496094,103.4781494140625,102.19222259521484,70.75312042236328,65.82596588134766,100.07974243164062,133.36758422851562,122.36146545410156,114.47250366210938,107.66622924804688,105.92493438720705
Migori County,Uriri Sub County,131.17352294921875,105.92225646972656,99.6004409790039,94.24939727783205,132.51548767089844,128.53182983398438,125.91559600830078,103.34520721435548,108.99263763427734,103.27578735351562,112.6102294921875,108.9242935180664,124.3813705444336,126.93331146240234,121.23633575439452,113.47096252441406,132.16624450683594,135.6501007080078,120.98060607910156,99.81382751464844,111.31566619873048,110.0146713256836,131.17202758789062,123.1041488647461,114.76764678955078,110.96707916259766,112.8786849975586,117.54480743408205,129.21385192871094,131.79824829101562,112.9830322265625,96.83480072021484,97.80435943603516,112.53765869140624,113.90480041503906,112.60547637939452,111.0148696899414,109.65609741210938,118.0610122680664,115.2170639038086,120.00360870361328,129.71713256835938,119.56322479248048,97.44928741455078,104.80774688720705,102.50448608398438,107.21112060546876,110.9228744506836,126.42176055908205,99.0540771484375,93.7065887451172,118.1767807006836,143.86224365234375,132.25759887695312,119.8157958984375,95.7557601928711,95.6068878173828
Vihiga County,Vihiga Sub County,112.47720336914062,94.71465301513672,87.5870361328125,85.94683074951172,109.4787826538086,111.44852447509766,113.18302917480467,106.460693359375,109.1623992919922,106.5975341796875,108.92403411865234,102.04020690917967,109.25105285644533,107.64556884765624,102.67366027832033,96.11492919921876,114.2214813232422,103.73468017578124,104.69464874267578,99.48422241210938,118.7281723022461,118.92557525634766,126.44198608398438,121.9254150390625,115.91468048095705,100.55239868164062,98.11273956298828,99.1482391357422,112.72315216064452,118.57794952392578,107.01858520507812,100.3736572265625,103.5902862548828,121.2502670288086,118.66910552978516,110.1169662475586,103.46875762939452,101.87394714355467,106.81976318359376,98.51000213623048,108.03784942626952,111.87577056884766,109.50908660888672,98.70147705078124,107.34905242919922,128.6920623779297,108.87472534179688,104.3765869140625,118.03495025634766,91.0378189086914,79.31217956542969,104.81963348388672,124.56346893310548,120.52640533447266,118.5535888671875,116.02654266357422,110.5494384765625
Taita Taveta County,Voi Sub County,50.67521667480469,37.35502243041992,33.92070388793945,33.65250396728516,42.62613677978516,41.50103378295898,34.022300720214844,30.12786102294922,31.1248779296875,53.78092193603516,89.4732666015625,86.02790069580078,77.9284896850586,84.37619018554688,74.17548370361328,73.07245635986328,74.4544677734375,53.24858474731445,45.55698776245117,42.31307601928711,41.010353088378906,43.25169372558594,64.80526733398438,86.18312072753906,74.78768920898438,50.87773895263672,41.78369522094727,49.641822814941406,47.32014083862305,38.28014373779297,34.06721878051758,33.1846923828125,33.53376770019531,31.573650360107425,33.0976448059082,54.382320404052734,58.71611404418945,42.71490859985352,41.42582702636719,45.95042419433594,52.98728942871094,38.78353500366211,33.67313766479492,32.27980041503906,31.55729484558105,34.23896408081055,52.63313293457031,65.85813903808594,46.64497375488281,32.92787551879883,27.86958122253418,32.57433319091797,49.30948257446289,39.09903717041016,31.233821868896484,30.214094161987305,28.42347526550293
Wajir County,Wajir East Sub County,16.15764808654785,13.267176628112791,13.444082260131836,22.690956115722656,34.13100814819336,26.993770599365234,19.684585571289062,18.134315490722656,20.691133499145508,42.27918243408203,68.85433959960938,66.85491180419922,34.33715057373047,21.56545829772949,20.57383728027344,41.63536834716797,59.82853698730469,39.5584831237793,31.46861457824707,26.42279815673828,24.539438247680664,28.48260498046875,54.21245956420898,36.8575439453125,17.813085556030273,12.842551231384276,15.58082103729248,32.580169677734375,41.03182220458984,31.112754821777344,21.87550163269043,19.350709915161133,18.498952865600582,17.861120223999023,20.25858688354492,26.03541755676269,16.92409896850586,10.373830795288086,11.809517860412598,22.201295852661133,47.5838508605957,34.18775177001953,27.460805892944336,21.4146671295166,19.04985237121582,21.28707504272461,47.8582649230957,31.822643280029297,13.012353897094728,10.214913368225098,19.14776611328125,42.14047622680664,50.204891204833984,31.75356674194336,22.42567253112793,20.382888793945312,18.3210506439209
